V1 V2 V3
89.5 83.5503393342958 0.48
89.5 81.0193404490139 0.5

91 146.758616979258 0.1
91 145.373898013153 0.12
91 142.995576004702 0.14
91 139.83488107655 0.16
91 136.166952306223 0.18
91 132.221026433031 0.2
91 128.160084369755 0.22
91 124.091413328251 0.24
91 120.082240753523 0.26
91 116.172793715931 0.28
91 112.38566707063 0.3
91 108.732150188162 0.32
91 105.216388203312 0.34
91 101.838087091363 0.36
91 98.5942628618757 0.38
91 95.4803690812174 0.4
91 92.4910209791873 0.42
91 89.6204575040976 0.44
91 86.8628327950108 0.46
91 84.2123964090826 0.48
91 81.6636009622184 0.5

92.5 146.832713675714 0.1
92.5 145.565624672272 0.12
92.5 143.322707760032 0.14
92.5 140.285477267711 0.16
92.5 136.717338626016 0.18
92.5 132.846480602587 0.2
92.5 128.839045410881 0.22
92.5 124.8064553906 0.24
92.5 120.819783413382 0.26
92.5 116.922446142372 0.28
92.5 113.139556034275 0.3
92.5 109.484344744766 0.32
92.5 105.962441018525 0.34
92.5 102.574680432638 0.36
92.5 99.3189393739888 0.38
92.5 96.1913281951974 0.4
92.5 93.1869650585524 0.42
92.5 90.3004753304254 0.44
92.5 87.5263110043271 0.46
92.5 84.858951868128 0.48
92.5 82.2930288788494 0.5

94 146.896593182823 0.1
94 145.738023858504 0.12
94 143.624224280384 0.14
94 140.707324952152 0.16
94 137.238022514456 0.18
94 133.442534896261 0.2
94 129.489557442269 0.22
94 125.494293705257 0.24
94 121.531468101871 0.26
94 117.647585344431 0.28
94 113.870225253031 0.3
94 110.214539434406 0.32
94 106.687632785212 0.34
94 103.29147072363 0.36
94 100.024794019929 0.38
94 96.8843754527788 0.4
94 93.8658422520325 0.42
94 90.9642122444075 0.44
94 88.1742409428963 0.46
94 85.4906435353265 0.48
94 82.9082339636051 0.5

95.5 146.951655610786 0.1
95.5 145.893048606121 0.12
95.5 143.902175966363 0.14
95.5 141.102355245188 0.16
95.5 137.730754503128 0.18
95.5 134.010761392507 0.2
95.5 130.113035544874 0.22
95.5 126.156210422881 0.24
95.5 122.218465433807 0.26
95.5 118.349288034591 0.28
95.5 114.578671687356 0.3
95.5 110.923662747584 0.32
95.5 107.392832546352 0.34
95.5 103.9892748304 0.36
95.5 100.712597405493 0.38
95.5 97.5602400660585 0.4
95.5 94.5283444246041 0.42
95.5 91.6123261646672 0.44
95.5 88.8072494703601 0.46
95.5 86.1080696866535 0.48
95.5 83.5097880502282 0.5

97 146.999112170437 0.1
97 146.032456235335 0.12
97 144.158446545688 0.14
97 141.472362540318 0.16
97 138.197171457297 0.18
97 134.552635227903 0.2
97 130.710810051455 0.22
97 126.793412070648 0.24
97 122.881877447175 0.26
97 119.028567960995 0.28
97 115.265833930165 0.3
97 111.61258866471 0.32
97 108.078858139495 0.34
97 104.668861294471 0.36
97 101.383074360393 0.38
97 98.2196077532628 0.4
97 95.1751220123208 0.42
97 92.245435465571 0.44
97 89.4259256349222 0.46
97 86.711792389849 0.48
97 84.0982282554645 0.5

98.5 147.040009921127 0.1
98.5 146.157827519705 0.12
98.5 144.394766770366 0.14
98.5 141.819014817709 0.16
98.5 138.638804882224 0.18
98.5 135.069541660355 0.2
98.5 131.284132780358 0.22
98.5 127.407035192557 0.24
98.5 123.52274279249 0.26
98.5 119.686380737132 0.28
98.5 115.932596738485 0.3
98.5 112.282140933402 0.32
98.5 108.746480251971 0.34
98.5 105.330954190631 0.36
98.5 102.036907618166 0.38
98.5 98.8631242565423 0.4
98.5 95.8067873910746 0.42
98.5 92.8641222079878 0.44
98.5 90.0308237755627 0.46
98.5 87.3023404863069 0.48
98.5 84.674059847853 0.5

100 147.075253440208 0.1
100 146.2705840573 0.12
100 144.612726972337 0.14
100 142.143863101669 0.16
100 139.057088521398 0.18
100 135.562782506219 0.2
100 131.834182697454 0.22
100 127.998151457856 0.24
100 124.142041422164 0.26
100 120.323628198291 0.28
100 116.579795115162 0.3
100 112.93309691657 0.32
100 109.396426065663 0.34
100 105.976236591534 0.36
100 102.674741118787 0.38
100 99.4913984972968 0.4
100 96.4239178967629 0.42
100 93.4689350345043 0.44
100 90.6224663010244 0.46
100 87.880212261392 0.48
100 85.2377588160055 0.5
