V1 V2 V3
10.8 110.450990668135 0.016
10.8 109.202849744282 0.018
10.8 107.961121847673 0.02
10.8 106.726063909331 0.022
10.8 105.49792408351 0.024
10.8 104.276941767757 0.026
10.8 103.063347630549 0.028
10.8 101.857363646315 0.03
10.8 100.659203137614 0.032
10.8 99.469070824246 0.034
10.8 98.2871628790968 0.036
10.8 97.1136669904562 0.038
10.8 95.9487624306081 0.04
10.8 94.7926201304439 0.042
10.8 93.6454027598709 0.044
10.8 92.5072648137773 0.046
10.8 91.3783527033164 0.048
10.8 90.2588048522713 0.05

13.25 119.095953800583 0.01
13.25 117.585081688368 0.012
13.25 116.083320886692 0.014
13.25 114.591042662314 0.016
13.25 113.108603831588 0.018
13.25 111.636346806675 0.02
13.25 110.174599656692 0.022
13.25 108.723676183335 0.024
13.25 107.283876010487 0.026
13.25 105.855484687324 0.028
13.25 104.438773804396 0.03
13.25 103.03400112219 0.032
13.25 101.641410711651 0.034
13.25 100.261233106133 0.036
13.25 98.8936854642575 0.038
13.25 97.5389717431559 0.04
13.25 96.197282881548 0.042
13.25 94.8687969921422 0.044
13.25 93.553679562814 0.046
13.25 92.2520836660374 0.048
13.25 90.9641501760387 0.05

15.7 120.550973345243 0.01
15.7 118.856531763319 0.012
15.7 117.175147454137 0.014
15.7 115.507250079894 0.016
15.7 113.853248440757 0.018
15.7 112.213530631892 0.02
15.7 110.588464223232 0.022
15.7 108.978396461042 0.024
15.7 107.383654490302 0.026
15.7 105.804545596926 0.028
15.7 104.241357468835 0.03
15.7 102.694358474872 0.032
15.7 101.163797960583 0.034
15.7 99.6499065598415 0.036
15.7 98.1528965213334 0.038
15.7 96.6729620488983 0.04
15.7 95.2102796547405 0.042
15.7 93.7650085245258 0.044
15.7 92.3372908933921 0.046
15.7 90.9272524319119 0.048
15.7 89.5350026410574 0.05

18.15 125.329014625637 0.01
18.15 123.387039553205 0.012
18.15 121.463631347119 0.014
18.15 119.559272038361 0.016
18.15 117.674414028118 0.018
18.15 115.809480458864 0.02
18.15 113.964865618006 0.022
18.15 112.14093537229 0.024
18.15 110.338027631149 0.026
18.15 108.556452837171 0.028
18.15 106.796494481856 0.03
18.15 105.058409644868 0.032
18.15 103.342429554961 0.034
18.15 101.648760170793 0.036
18.15 99.9775827798651 0.038
18.15 98.329054613829 0.04
18.15 96.7033094784498 0.042
18.15 95.1004583965258 0.044
18.15 93.5205902621134 0.046
18.15 91.9637725044316 0.048
18.15 90.4300517598648 0.05

20.6 127.183789675844 0.01
20.6 125.062210083423 0.012
20.6 122.964643862562 0.014
20.6 120.891582073674 0.016
20.6 118.843477509202 0.018
20.6 116.820745372267 0.02
20.6 114.823763995956 0.022
20.6 112.852875600262 0.024
20.6 110.908387083741 0.026
20.6 108.990570846962 0.028
20.6 107.099665644843 0.03
20.6 105.235877465014 0.032
20.6 103.399380429397 0.034
20.6 101.59031771622 0.036
20.6 99.8088024997669 0.038
20.6 98.0549189051992 0.04
20.6 96.3287229758793 0.042
20.6 94.6302436506712 0.044
20.6 92.9594837487902 0.046
20.6 91.3164209598422 0.048
20.6 89.7010088367825 0.05

23.05 131.730157528051 0.01
23.05 129.359443292051 0.012
23.05 127.020107171405 0.014
23.05 124.712628299859 0.016
23.05 122.437436340004 0.018
23.05 120.194912648265 0.02
23.05 117.985391487901 0.022
23.05 115.809161285298 0.024
23.05 113.666465924914 0.026
23.05 111.557506078294 0.028
23.05 109.48244056269 0.03
23.05 107.441387724883 0.032
23.05 105.434426845957 0.034
23.05 103.461599562869 0.036
23.05 101.522911302779 0.038
23.05 99.6183327262792 0.04
23.05 97.7478011757494 0.042
23.05 95.911222125268 0.044
23.05 94.1084706286213 0.046
23.05 92.3393927621318 0.048
23.05 90.6038070591826 0.05

25.5 133.760063808136 0.01
25.5 131.212648394634 0.012
25.5 128.703370614849 0.014
25.5 126.232649534623 0.016
25.5 123.800844918589 0.018
25.5 121.408258977478 0.02
25.5 119.055138164595 0.022
25.5 116.741675014763 0.024
25.5 114.468010019163 0.026
25.5 112.234233529708 0.028
25.5 110.040387686745 0.03
25.5 107.886468364108 0.032
25.5 105.772427125725 0.034
25.5 103.698173188252 0.036
25.5 101.663575384403 0.038
25.5 99.6684641219068 0.04
25.5 97.7126333332702 0.042
25.5 95.7958424117771 0.044
25.5 93.9178181294156 0.046
25.5 92.078256532688 0.048
25.5 90.2768248125189 0.05

27.95 135.896167711698 0.01
27.95 133.173894571371 0.012
27.95 130.497014611025 0.014
27.95 127.865849195267 0.016
27.95 125.280650597866 0.018
27.95 122.74160447432 0.02
27.95 120.248832377856 0.022
27.95 117.80239430981 0.024
27.95 115.402291295644 0.026
27.95 113.048467978139 0.028
27.95 110.740815219688 0.03
27.95 108.479172705935 0.032
27.95 106.263331543389 0.034
27.95 104.093036844024 0.036
27.95 101.967990290239 0.038
27.95 99.8878526739863 0.04
27.95 97.852246404234 0.042
27.95 95.860757977353 0.044
27.95 93.9129404054155 0.046
27.95 92.008315597786 0.048
27.95 90.1463766917885 0.05

30.4 140.104542880308 0.01
30.4 137.134210546743 0.012
30.4 134.21899602895 0.014
30.4 131.359073848857 0.016
30.4 128.554537322029 0.018
30.4 125.805402048679 0.02
30.4 123.111609433114 0.022
30.4 120.473030219447 0.024
30.4 117.88946803198 0.026
30.4 115.360662909195 0.028
30.4 112.886294820883 0.03
30.4 110.465987158522 0.032
30.4 108.099310189652 0.034
30.4 105.785784467568 0.036
30.4 103.524884188299 0.038
30.4 101.31604048745 0.04
30.4 99.1586446700969 0.042
30.4 97.0520513675457 0.044
30.4 94.9955816153605 0.046
30.4 92.9885258476693 0.048
30.4 91.0301468033326 0.05

32.85 142.245266021581 0.01
32.85 139.102636281764 0.012
32.85 136.023455795561 0.014
32.85 133.007712790185 0.016
32.85 130.055305500648 0.018
32.85 127.166046705517 0.02
32.85 124.339668263089 0.022
32.85 121.575825632998 0.024
32.85 118.874102369138 0.026
32.85 116.234014570655 0.028
32.85 113.655015278605 0.03
32.85 111.136498806794 0.032
32.85 108.67780499618 0.034
32.85 106.278223383118 0.036
32.85 103.936997272605 0.038
32.85 101.65332770855 0.04
32.85 99.4263773339711 0.042
32.85 97.2552741348212 0.044
32.85 95.1391150620219 0.046
32.85 93.0769695270222 0.048
32.85 91.0678827670083 0.05

35.3 146.140640603887 0.01
35.3 142.7521531099 0.012
35.3 139.43831686741 0.014
35.3 136.198858819361 0.016
35.3 133.033405386045 0.018
35.3 129.941488416712 0.02
35.3 126.92255109499 0.022
35.3 123.975953779767 0.024
35.3 121.10097976447 0.026
35.3 118.296840938993 0.028
35.3 115.562683339812 0.03
35.3 112.897592575156 0.032
35.3 110.300599113353 0.034
35.3 107.770683423792 0.036
35.3 105.306780961142 0.038
35.3 102.907786984715 0.04
35.3 100.572561206037 0.042
