V1 V2 V3
73.509 118.750143132287 0.1
73.509 111.702260560151 0.14
73.509 105.53699435456 0.18
73.509 100.341587610866 0.22
73.509 95.9085691303282 0.26
73.509 92.0495005163773 0.3
73.509 88.6257337887504 0.34
73.509 85.5384453914883 0.38
73.509 82.7167124968843 0.42
73.509 80.108758877985 0.46
73.509 77.6760583871447 0.5

82.008 122.458760885654 0.1
82.008 117.254992644667 0.14
82.008 111.818409074751 0.18
82.008 106.855897972853 0.22
82.008 102.436789251487 0.26
82.008 98.4905116891727 0.3
82.008 94.931577303857 0.34
82.008 91.6866397602496 0.38
82.008 88.6975931301389 0.42
82.008 85.9193309023067 0.46
82.008 83.3168614539966 0.5

90.507 123.958667382763 0.1
90.507 120.255136153398 0.14
90.507 115.612940242542 0.18
90.507 111.013737277725 0.22
90.507 106.736462615528 0.26
90.507 102.817259131862 0.3
90.507 99.2240075781768 0.34
90.507 95.9110511864462 0.38
90.507 92.8352805169829 0.42
90.507 89.9600301354584 0.46
90.507 87.2552134447945 0.5

99.006 124.608614661585 0.1
99.006 122.023855931482 0.14
99.006 118.127104995574 0.18
99.006 113.929412890923 0.22
99.006 109.849835256959 0.26
99.006 106.013577149102 0.3
99.006 102.43774296537 0.34
99.006 99.1038580485566 0.38
99.006 95.9842487473582 0.42
99.006 93.0513055516811 0.46
99.006 90.2804201446849 0.5

107.505 124.898772093338 0.1
107.505 123.11415303071 0.14
107.505 119.877360012963 0.18
107.505 116.081130546359 0.22
107.505 112.223708431332 0.26
107.505 108.500535954791 0.3
107.505 104.972211408108 0.34
107.505 101.645796432835 0.38
107.505 98.5087260995669 0.42
107.505 95.5425411364719 0.46
107.505 92.7283224325875 0.5

116.004 125.030490678843 0.1
116.004 123.80471232982 0.14
116.004 121.134353595327 0.18
116.004 117.721560082281 0.22
116.004 114.094472887691 0.26
116.004 110.500820305346 0.3
116.004 107.038474184535 0.34
116.004 103.737871257679 0.38
116.004 100.600842472592 0.42
116.004 97.617899019411 0.46
116.004 94.7758268047386 0.5

124.503 125.091020076953 0.1
124.503 124.250288300481 0.14
124.503 122.056901256447 0.18
124.503 119.001065248364 0.22
124.503 115.603351110412 0.26
124.503 112.1475850876 0.3
124.503 108.762727845725 0.34
124.503 105.500219603628 0.38
124.503 102.37537513266 0.42
124.503 99.3873426515692 0.46
124.503 96.5285151449547 0.5

133.002 125.119139863929 0.1
133.002 124.541837604186 0.14
133.002 122.745066460417 0.18
133.002 120.016265823597 0.22
133.002 116.841670368939 0.26
133.002 113.527131755662 0.3
133.002 110.226822665433 0.34
133.002 107.010771047473 0.38
133.002 103.906767421277 0.42
133.002 100.922176813412 0.46
133.002 98.0548327741389 0.5

141.501 125.132343766825 0.1
141.501 124.734777687747 0.14
141.501 123.265006596247 0.18
141.501 120.832648032451 0.22
141.501 117.87187362574 0.26
141.501 114.698671875026 0.3
141.501 111.486998314023 0.34
141.501 108.323103814138 0.38
141.501 105.246211561048 0.42
141.501 102.27143642965 0.46
141.501 99.4018446511682 0.5

150 125.138611491346 0.1
150 124.863707717941 0.14
150 123.661994253675 0.18
150 121.496363709067 0.22
150 118.738450592955 0.26
150 115.704587852353 0.3
150 112.583596379162 0.34
150 109.475690906372 0.38
150 106.430486539245 0.42
150 103.470359408752 0.46
150 100.603376415948 0.5
